gen,color,stage,stem,Stem_strength,PC1,PC2,PC3,PC4,PC5
UMN3355_69,1.61768905571208,0.499144348224296,1.10889474545115,3.66498974510404,6.34164892494414,1.43487630239088,5.14899412946213,2.41288455923296,0.174638766062556
UMN3355_7,1.64248483097527,0.499891907521446,0.992081368330953,2.96171062532808,4.62106638130422,-1.58548923464464,-0.910797895320795,-0.164833295689707,1.53182700654878
UMN3355_70,1.95512015330453,0.499584581196902,0.509042102759895,3.1085031849419,6.16071988732536,0.183356569476615,4.77925173384253,-0.861264999872362,2.11989700487125
UMN3355_71,1.6522168667873,0.499775809060432,-0.00407417873068901,3.69751072682755,13.7150514512035,-3.49509121279525,3.38917681386664,-0.130499806077948,-3.13482005049935
UMN3355_72,1.98147913946861,0.500056164477897,1.02585987844778,4.65780205567915,5.92901272817359,4.60714322956969,-3.19025721603751,4.67875450501829,3.96094282631825
UMN3355_73,1.52706502984892,0.500256256077712,0.479576282290719,3.10071253218828,9.56442588592016,5.0934501607697,-7.31943888002312,4.41345181139283,-3.55529124745265
UMN3355_74,1.15836304704408,0.499731240225923,-0.0546945715130868,3.68469823460758,-1.25303218037555,-4.78421349397436,-1.40526228671079,-1.451796699553,9.72320904282854
UMN3355_75,1.51127145413881,0.499992007683822,0.523736778465377,2.98193593253044,9.00185508401779,-1.65103931567349,-1.4596646702855,-1.66044048914236,-4.34067904732907
UMN3355_76,1.40925031098586,0.502712777605951,0.476240022779614,3.27205352696256,7.61677843149669,-2.64420786150434,0.313379089315542,-3.84277653493523,1.69843493412524
UMN3355_77,1.66877288608444,0.500360250170707,0.980222988633842,2.89091526664349,4.38561812077876,5.56767641030377,-6.23566845394376,3.04803736372968,-7.39538893982648
UMN3355_78,1.90102331695757,0.497337222241913,1.03358169184497,2.86833604456685,2.82605397038503,3.62162273106274,-1.39218036760192,0.321511125887285,5.60857600547403
UMN3355_79,1.36828234125113,0.500862755735966,0.551194054254128,2.61009047733766,3.70128452264964,0.671380114712181,-0.493576005181377,-1.70957744677359,2.09932067834696
UMN3355_8,1.73328111577057,0.499657453977759,-0.0951043659032573,3.86497333552302,7.887532241731,1.8482731100619,-1.36857954257012,-1.80946711906808,-2.36752363623053
UMN3355_80,1.45413107938104,0.499540172539534,0.548287823819084,2.582500149409,4.59867872771756,1.52610058737683,-1.27482725801,-6.5302430655355,4.39056951974455
UMN3355_81,1.29384681195739,0.499902128795644,1.00544919886492,2.27531587593993,10.5759717856261,-1.85291965724865,5.20967109548196,-2.08272942083219,-0.665223966417905
UMN3355_82,1.31191145919002,0.50019234025326,0.947466895152424,3.02147145774196,4.63301364734558,0.677672445077639,-0.269047871911358,-0.107896193187932,-0.216851304984161
UMN3355_84,1.49498510043044,0.500429792591801,-0.112738384630095,2.32686492608685,5.96860043115527,-5.78855228142119,2.21372645738274,-5.53299713177308,5.59064097779491
UMN3355_85,1.60721241258445,0.499630351556015,0.000958021100022448,3.97814283307871,5.03309583731487,-1.42605235842159,0.912381361967515,2.29142102627454,0.123843882050635
UMN3355_86,1.32776520422342,0.500117957455323,0.469605803574565,3.11341284744515,7.74890306418653,-0.743550999685442,7.16145424693891,-0.2278846619272,0.441512909079059
UMN3355_87,1.79206919332674,0.499852203508839,-0.0131800811805199,3.59811765063661,6.96594503073736,2.937255507477,4.07872430915454,-0.211410389036845,-3.87761093599958
UMN3355_88,1.3091809464117,0.500757104138808,1.07636627731485,4.47861574913449,4.99762025471603,3.58350486910548,1.86391733840251,-3.20430444295791,10.4820539626567
UMN3355_9,1.82327156364782,0.500247944239052,0.467577983684081,4.00042732598092,4.12883640212007,-0.740595005555241,-2.38558276372367,-4.96355582129473,8.85577196363372
UMN3355_90,1.33388893170374,0.499336326858698,0.561275933098174,3.00008130385269,-0.80427013225819,-3.69271853551758,-1.43095563185862,-7.28697514120364,8.86382640587256
UMN3355_91,1.32497647519288,0.500829625086876,-0.0134701165001992,2.75769438686028,0.46779465218111,-0.624722383435497,-0.815644651509918,-2.92064486158947,7.02599231898591
UMN3355_92,1.73383925959084,0.499825974984925,-0.00769579378446606,3.68560922773962,25.5720729593473,-3.56157669999653,7.76403948498556,-1.24636217905258,-8.07212794096784
UMN3355_93,1.30163292949217,0.499113129918783,0.455670173422527,2.56825413720203,3.19297804930815,3.91111980062947,-2.42649218988855,5.59453764860596,-2.77664100681096
UMN3355_94,1.72150144273864,0.499844455074289,-0.0630493782004622,2.57538997059996,0.963251315428483,1.24346562469536,-2.34484363589731,-1.9739776650572,4.14437261171189
UMN3355_95,1.89701947983119,0.500502319658412,-0.0679227183230905,3.48525217464033,8.68131786884946,-0.459560015241027,-5.46443421494524,10.3779711321354,11.705690607161
UMN3355_96,1.19875124475208,0.499611490379144,0.492592853906521,3.55443034852271,5.44684858143764,3.38387657287664,-1.64877932518117,-0.0657452710805562,9.02966163830155
UMN3355_98,1.81210080911692,0.499538675765652,0.492928512336914,2.51097094162907,4.35167355300847,-6.7297909318477,1.08039356968049,-10.3894081950916,2.97586868110676
UMN3355_99,1.68774719320163,0.499868018719758,0.0324330327183673,3.41065594601528,7.20602261757926,0.878507525487492,-2.81945834400043,-1.13335841269621,0.263141900180869
UMN3358_1,1.97651112985697,0.500180971488146,1.0357828730685,3.54589728291113,-4.9910103624112,11.9645927996826,-6.21832335167399,-1.93847563082647,-0.817391105716245
UMN3358_10,1.13448817740517,0.49984843214771,0.011987523036756,3.50895723529791,-10.0744764767532,6.91039332217839,-5.58098645497098,7.99343384537177,-9.6718784727538
UMN3358_100,2.07681894344438,0.500385183965344,0.985853325374068,4.28075057823139,-0.22303019263601,14.9020540368268,-0.30542812210088,4.28330442219114,1.74764401618377
UMN3358_101,1.77587330289205,0.500504866495991,0.932464762299528,3.92525256823379,-4.32692680515636,3.14347446189959,6.0229277438264,-2.36293305041757,3.31522700834584
UMN3358_102,1.22700105676869,0.499284878576353,-0.0600765339874597,2.91813816092985,-7.89085984203266,-5.30019747424364,0.756414929409349,-0.246901579899619,2.7751085072754
UMN3358_103,1.70231162413863,0.499747724944693,0.472457831162649,3.75006401917417,-4.41625176707158,8.15885053300189,17.7619213768433,13.0515882122762,-0.790895278866513
UMN3358_104,1.29950668055207,0.499701595504369,0.948359253441104,3.60162828388035,-4.30279336925803,8.07097735060325,0.48988477832951,1.13474091885556,7.49311297568464
UMN3358_105,1.25053207236423,0.49986802620441,0.561869106626333,3.62534444857326,3.9906175912973,-1.86137222205401,5.83931785597523,4.96604681533399,0.783370211482657
UMN3358_106,1.403582566046,0.498843016427636,0.0129144654621252,3.44202687870435,0.199345715749853,8.9224637448261,1.7653221025678,-10.4631796567396,-4.4483805446531
UMN3358_107,1.33977819048047,0.498527827697689,0.00576216572764434,3.36750798407135,-14.0981723694923,-3.0343487766415,-7.97885328608713,6.79295798575411,-0.794704020691331
UMN3358_108,1.00179987161397,0.499561947357501,0.0577919593314454,3.53346986231807,-0.774624192365264,-6.1197251013462,3.17859190621456,-1.8106171315713,-3.42891354448223
UMN3358_109,1.28817374622384,0.498936400926581,0.448692219195102,3.01958864161566,-1.06791384139828,11.7296650273468,4.93250876253533,-7.30606113704816,-0.0467545307488785
UMN3358_11,1.3038776854135,0.49961035896445,1.04783915169932,2.73644972302999,-4.76482928841596,9.02380008233027,0.682653008568525,2.63238608328081,1.41879110734738
UMN3358_112,1.45403719371862,0.500603844147111,0.412332571045702,3.32957463561986,5.32974862095529,2.21812167834356,0.0578508402946969,0.0948178207118767,0.150615737303351
UMN3358_113,1.88933678248907,0.49966531978114,-0.00491870476266404,4.79694617987049,-4.52248894537024,3.90835222016347,5.53216179318649,2.02235822536174,4.62378809540265
UMN3358_12,0.997493536378801,0.499550670698816,-0.0310113874951232,2.68397307943415,-9.81007231815086,0.539784598558047,3.01368300685491,1.60467165016221,3.73862266831914
UMN3358_13,1.17390844886453,0.499715784518168,0.452182342033673,4.21619947949912,-16.2459873009439,-3.83850275958122,-3.97548447185431,-2.47791371968623,-7.17017977084304
UMN3358_14,1.30748499770036,0.500115379785178,-0.049694756267784,2.64512839663312,-7.73258496932687,-2.16596943070976,9.06248970522967,-1.37363180420885,-4.25731497448132
UMN3358_15,1.69881660457382,0.499945158934061,0.52491229131831,2.59447177264536,-2.12724198053304,0.342061380887427,5.50105591108295,0.414123063496652,-4.43679288366113
UMN3358_16,1.39878747558887,0.499938105686664,0.481387062664258,2.14037150492713,-3.84751733039781,4.42571013951534,-1.1300508892333,-2.70682650430476,-1.89381757015294
UMN3358_17,1.60198102438181,0.499428196365324,0.475438020898432,3.21748432810382,-9.75072277568758,-2.71827904083728,1.77426002841344,1.47520165703587,6.90289547395244
UMN3358_18,1.42088110724391,0.500727762700085,-0.0641909502498909,3.35283282172657,-11.360682532866,12.3028850933038,5.6270729396735,4.86288610228806,-3.59210688260434
UMN3358_19,1.45486484359765,0.497183761681372,0.972276288311625,3.82004982004789,-2.23621559560189,-0.286519143404035,1.43643263726958,-1.53511192759208,0.528075938845309
UMN3358_2,1.0719900622715,0.500001563130944,0.459515971836716,3.37389393935478,-9.35177913114161,-1.84943522036236,6.08224142785864,-5.46464681893266,-2.20121335133646
UMN3358_20,1.49537493018802,0.499308896588776,0.533375364065969,4.48664561867475,-5.602908948938,1.8575277785009,3.07967887433896,6.61969498938105,2.40904417122312
UMN3358_21,1.72552698432959,0.499044773626175,0.929486092296728,3.55030467926933,-6.38084989065377,11.1084052537403,-7.90285998296512,2.44907639125938,-3.36814918950031
UMN3358_22,1.1447038929825,0.499534397670422,0.0606977329321405,3.85612886870795,-13.9672674745775,-8.06097427723,5.82413917451858,4.95151908456299,1.85015060137322
UMN3358_23,1.29965093826724,0.500106773043335,1.01166845043526,1.60314993809826,-15.6269920784396,3.55211810717152,-5.76084915040308,4.18114436581982,-3.24076933440495
UMN3358_24,1.33601203015701,0.499983738637955,0.968437863042405,3.02293494064778,-8.17568677259534,6.41274664339401,-5.64945030019262,-3.44480624629058,-3.82258390972973
UMN3358_26,1.65209105486321,0.500594726802217,-0.0357728126778838,4.05710310522863,-5.41212331834385,3.17215756225121,-2.24450864639697,-5.85728632940679,3.34976480226635
UMN3358_27,1.65784431192283,0.499706575746177,-0.012540875253852,3.44233824916094,-9.21854943790995,3.81062009539187,0.586136383326843,-1.98935665626377,-1.53392295401619
UMN3358_28,1.49262229395393,0.499466853244767,0.942549043515359,2.93114622986648,-6.49547665463322,10.6704323912583,5.16298639391903,-1.48934414191258,3.25340334893888
UMN3358_3,1.67973384079704,0.499859556747903,1.05009344180815,4.2612835480665,-3.94431139128915,10.7394503586785,6.03975932070563,4.55770659864799,-2.14074966309393
UMN3358_30,1.05637586958939,0.49996074883567,0.64440913600761,1.84004352542269,-11.5581885993619,3.43385240712955,2.03682197039636,-2.92754512462239,4.51920529891675
UMN3358_31,1.17454538421824,0.499505910133811,1.06693473918481,4.24998298105151,-10.0323832474011,7.03051076445561,3.73109276950309,3.47352298645973,5.83700357231011
UMN3358_32,1.714301068392,0.500996609427252,0.97268803968978,2.10767160489775,-7.55173718127223,3.3605940322289,4.87531432937318,-4.38592386352169,-2.30355256602385
UMN3358_33,1.46478308655343,0.499693885134791,0.929313554659752,2.39297344607934,-3.6115883763805,7.58835412317034,-5.14962844954218,-4.003947387345,-5.93698548905545
UMN3358_34,1.83409664463276,0.499928537967767,0.503435167333499,4.17608587041557,-16.6442339975411,3.31166521863803,-8.28104496148575,5.78694105911993,-6.58679944279773
UMN3358_35,1.59061840823226,0.499678539847275,0.98521840163826,3.98102695326315,-8.53716078497231,-4.78206214807702,5.06171058629245,-0.480383364573789,5.0544005469921
UMN3358_37,1.65659589653019,0.499837836901414,0.949818898516964,4.04115080060203,-22.0517794792697,-14.0950363985503,-5.33516027416101,3.39330492396413,7.01063405127294
UMN3358_38,1.79610207677965,0.50076651132497,0.958740371466451,4.12766049676887,-4.17004556167829,3.88618287789825,0.744595390327195,0.865178257030933,-7.24680378309271
UMN3358_39,1.58161360034189,0.500239287013003,0.938675348886776,3.80907157509255,0.1407162022901,7.70207498046594,3.35286909898945,3.27800795777769,1.33032075931517
UMN3358_40,1.21018970091233,0.499583895277276,0.535973151017485,2.03346130523992,-2.90328062160681,6.34610135173579,-0.610884976153223,-1.42154729257333,-0.67538176865128
UMN3358_41,1.35069962641464,0.499027022972021,-0.00471378507265377,2.40387622952584,-12.7256350422931,-6.72570754835247,-1.2064953271633,-3.63666933634443,4.75611686851262
UMN3358_42,1.36859976251806,0.499629984740846,0.993315260959627,3.70581232618158,-3.36227923047828,-1.10879991900915,3.20446800254861,-1.16464008478089,-0.0701584326617426
UMN3358_43,1.33730513982514,0.500460459285229,1.0094504747802,3.05700187222208,-11.259816026592,0.679972518691385,-4.73841440600087,-5.33619892212784,-5.19719263537112
UMN3358_44,1.30026498760094,0.499949841414746,1.02527867800481,3.20681607213551,-11.0922183436953,12.7336343374908,-4.13389998417746,4.64204566095492,-11.1051048568518
UMN3358_45,1.33300476372032,0.499911465608037,1.01047288124417,3.52100495539017,-9.97198567250158,8.47734377281633,-5.3162714754566,4.37429785235238,-5.00466244703969
UMN3358_46,1.04226907719702,0.499540247666651,0.525296645456649,3.09983898786575,-8.06573426048307,-2.96276732336504,1.97461258898126,1.98273299515455,-3.53350321665566
UMN3358_47,1.44468432058001,0.49938649241217,0.982994773185764,2.84309017062921,-6.81058197035074,10.2329749503287,11.233379853918,10.7519854185755,-4.35980120814496
UMN3358_48,1.67084912959969,0.499255876971924,1.06443696652861,4.3008954774281,-13.7746410157852,6.7759109755708,-3.20758436674931,-1.08295688380355,-3.20302586281523
UMN3358_5,1.63927860368227,0.500610100246071,0.948904125641161,3.64337943524659,-17.3670443931382,-0.599710255230357,-13.0796630802216,4.35408218367047,-7.31195500408098
UMN3358_50,1.5941281845496,0.500009962365392,0.987878155906562,3.21968745522526,-1.70874487872053,8.89057512690495,6.88490078800844,0.694280038845675,2.7570095894855
UMN3358_51,1.81155546250232,0.499148498857751,0.992271358036778,3.52837035393269,-6.37769441606811,7.3271672120894,5.64680723472359,1.93918366333862,-4.34155546308913
UMN3358_52,1.04930802575984,0.500059233340564,1.10213412043633,2.85999639665469,-3.84081563371668,5.66963606494968,-0.530225454967989,-0.403790464771687,-2.75360773952145
UMN3358_53,1.45158190880109,0.500506016804845,0.974278193042691,2.52041232112061,-7.82410994122046,4.40117626646012,-1.72207710342396,-4.60200381652671,3.42173395852579
UMN3358_55,1.04938090238092,0.499982848634555,0.557067399583634,3.37251921780264,-4.84364139808331,5.14955080394625,0.521527292277083,-6.03047698636683,-3.61124339659882
UMN3358_57,1.75703249413277,0.499362927879795,0.554726763398146,3.99024707415466,-2.70776205618153,8.39996221517872,3.36570642229184,-2.44192200675304,-4.24532534938576
UMN3358_58,1.81713932985271,0.499852448824191,1.01949701903567,3.24006966437734,-7.71878506346667,10.3662339713761,-4.81269812476299,5.53915038280213,-6.25803056896873
UMN3358_59,1.26027728806133,0.499439366867633,-0.0404259161794042,2.76550401094406,-2.97118532456394,4.62059549522344,-2.91588105770749,-0.666049488930232,-4.21700369008387
UMN3358_60,1.61157007492547,0.500021499087655,1.03861889584908,2.2296961292281,-15.0175586324257,6.5430527312653,-4.90335290729033,-0.9887651028638,-8.88171647704185
UMN3358_61,1.73916798349202,0.499270445224844,1.01020469369795,3.86083497903325,-5.40689111778461,10.6663508869534,2.73561933058395,-0.48397011786579,0.389222884857937
UMN3358_62,1.46544306947769,0.491579500617111,1.03047374143164,3.3842580515875,-6.96793086738627,10.3047474334344,-10.6397316871851,4.45682383600707,-4.60176383323904
UMN3358_63,1.55034541300576,0.49983527645955,0.453694669724903,3.08015490076582,-2.82148833393861,6.57503030136465,-2.66925107535244,-0.549677780674901,-5.09624745338266
UMN3358_64,1.31090665252742,0.499666651163697,0.516095550625277,2.94670163782744,-4.64224966107915,1.73351997353988,-0.854456434657877,-0.591565665549233,-2.30850671075189
UMN3358_65,1.6253855253946,0.499659078144652,0.000510568933955371,3.02127465459866,-5.30542607842681,4.80550030347754,-0.894303482279812,-1.74124539090239,1.43889402849267
UMN3358_67,1.34508861685495,0.500022569115649,-0.0405957318355765,3.09297375152276,-10.540020719351,4.82464988636229,-2.64791521191724,4.0637932975748,-1.8472570636698
UMN3358_68,1.44360318413963,0.500400304684927,0.981030632442448,2.46978272734984,-6.74869981484023,7.80458656236242,5.97207721336665,-3.31982135017489,-0.355692817217435
UMN3358_69,1.12324337232723,0.499803349514854,0.981481957993761,3.80931881772228,-10.5100627487191,13.8387689033268,-6.63892987275267,4.14591493271945,-7.42997039684217
UMN3358_7,1.47996574063715,0.499259991197083,0.012232177743591,2.92856865197956,-10.2357770784943,-6.07336585693004,-2.98784280812944,0.738013459194848,4.31310555865324
UMN3358_70,1.20558647149691,0.499695524691631,0.969531453134234,2.72946954454781,-11.3984670990746,2.69282230005425,-0.688579418932425,6.91036565460739,-2.03589707581772
UMN3358_71,1.1688734187714,0.499666562263147,1.00382693341546,4.09274020108924,-6.22148859893678,9.44948452603457,7.50116220145646,-2.14957106751055,-2.62041016246084
UMN3358_72,1.36385317928001,0.499151000329909,-0.00829624561018626,3.45185696493848,-3.95015912743312,8.59044765371271,10.6092075734209,-5.34004721823343,1.85965921127303
UMN3358_73,1.35197783771241,0.500233421388463,0.941222562415204,3.56163614846061,-13.3823742979069,-1.63163454708508,-7.31191935663627,-2.1823478666997,-7.94607584486823
UMN3358_74,1.3458939234113,0.50000201096522,0.94154310571143,2.97990071421769,-7.18981381005943,11.6852952639264,-5.43756521120858,1.69459734837492,-2.18377305405668
UMN3358_75,1.85359345723336,0.500068376548514,0.478332395427124,3.08166096875933,-3.33700537519903,8.73370357155377,-1.14587591566923,-0.675638055792514,-4.05960904961243
UMN3358_76,2.06119100955289,0.500147870402247,0.971075759220948,4.71726152245212,-13.2856450528221,-3.46469085472145,-6.19460874862375,-3.58752081483933,0.906009127628815
UMN3358_77,1.47366205597101,0.499859856491976,0.988182943527677,4.17424221211107,0.398370384774715,5.7319451982632,-0.18612704038435,0.617027346478778,-2.32761891608283
UMN3358_78,1.29767726197787,0.499875948745133,0.474670552050201,2.81482033141705,-6.33871194784847,8.13084554486671,-1.15379858530392,5.74186063188099,-1.12451755407907
UMN3358_8,1.10142050474336,0.499017759335295,0.98323484974785,3.17198878207783,-5.06000538142777,4.87216263932809,-3.50486260065396,-4.7834453493323,-0.213717787426483
UMN3358_80,1.31044238985443,0.499053798722004,0.0061781142398226,3.30251670543741,-3.018635889728,-3.05679718551573,5.08578143978795,1.9198237949877,0.311565208431307
UMN3358_81,1.19947409285042,0.4996172029199,-0.019142442589328,2.48098876641935,-7.87891173048497,3.36711127434401,-2.38308484895058,4.74001746888914,-3.5623105007228
UMN3358_82,1.95760181382221,0.499598744572525,0.502369608541687,2.91734279778695,-2.71146320969197,9.72615524889107,9.67225293749723,-7.55725013495951,-2.21243450535803
UMN3358_83,1.50998556658986,0.499552165406356,0.0762252905037978,4.07976472158048,-6.58097362917837,1.46448117747968,1.32401060535284,-0.963691914070163,-0.975004286091019
UMN3358_84,1.26731164182494,0.50063988729011,1.01578823840283,3.08111022322679,-12.2739273788412,-0.648965687065997,-8.07224605044076,0.667720646658855,-6.41320652463023
UMN3358_85,1.30969495332833,0.499626003104254,0.570385720930737,3.04741919531603,-6.55390090339345,7.01998684565728,10.7575251263222,2.80472433507715,1.63971987502651
UMN3358_86,1.24009166914998,0.499748859359266,0.53834662744577,2.85510163653963,-7.63367350798578,3.42065277533189,2.62224633669663,-5.83999946132989,-3.57629603821682
UMN3358_87,1.10378120597611,0.499999786390424,1.0360410926461,2.86005050352259,-19.3928001999853,-7.05714644957692,-3.63266313565045,-2.36663445670155,2.28923844148155
UMN3358_88,1.30183461697176,0.500514949360509,0.395755243462152,3.07356387450012,-7.67363555493217,8.36138130694609,3.94273598932414,-1.68787018910149,-6.32005017829466
UMN3358_9,1.82444841748004,0.499278804723251,0.979334694732252,3.81461158853826,-5.20822453542593,3.20659686463768,-5.55957440312593,4.19568495314784,-2.50876883687945
UMN3358_90,1.47298313174568,0.492001761742544,1.09643383425866,3.12534373682175,-10.7279950797239,0.0323596002867426,-0.96550303814173,2.24288095872515,1.91643566942964
UMN3358_91,0.97450530006794,0.499104523128828,-0.0160338684227307,2.79157516106725,-0.54561337598915,2.11805419389207,8.38721552609468,4.41096825809335,-4.15681957983439
UMN3358_92,1.69055247287542,0.50007032508662,0.501672631954159,2.51663695818262,-5.64077868712761,11.8966059213425,1.70178962759216,4.57726099256599,0.918589074342683
UMN3358_93,1.46792658561349,0.500621379256614,0.928992517920573,2.53697370192068,-11.0342480525699,7.71906778291722,-7.42423111098985,7.32414665673988,-6.75368729901229
UMN3358_94,1.3337379845123,0.499728381087777,0.00139261677510404,2.78862538970878,-1.60915596048707,7.21909994337039,8.87301544653591,-1.30274979118575,-2.61090926968445
UMN3358_95,1.40847303416577,0.498029857164043,0.627412047912735,3.67637773898611,-13.8374347907366,0.977248789073629,-6.87150536797838,3.79303793954443,3.19570842541405
UMN3358_96,1.22619109686562,0.499851427972467,0.90582251390316,3.2605786894076,-12.3909795783428,2.0995525107495,10.9404517312316,13.4914272863131,6.72477006067057
UMN3358_97,1.29603675029929,0.500230225882513,1.04170949716018,2.83305879087774,-9.66488522834958,9.17383636854462,-16.4005962294099,4.1246693560198,-12.854206815119
UMN3358_98,1.11250336425274,0.499309076349953,0.43289756618984,3.86673272817964,-14.5140838920762,-3.75741094639452,1.57790147494611,5.57053927865255,10.0601896306481
UMN3358_99,1.37531555954639,0.49998512075079,0.0507836591573212,3.39636013374492,-11.6362160496482,2.20806301287834,7.40408979189707,10.1228631135898,8.14237591528178
UMN4016_1,1.57123602207207,0.499759346872366,0.0214133255184548,3.18476054334347,11.2184038330327,-7.27843588217234,0.170759283832628,-1.47652462103947,-0.809195386035888
UMN4016_100,1.82885882312929,0.501241626552886,1.04932732119877,3.23806972111232,3.7930276025427,-4.8474620448006,1.83357585368949,-8.57011009782567,2.27598811700788
UMN4016_101,1.65112927522383,0.499669290564201,1.0070089009701,3.22502486128768,9.96844004837151,-2.37615899485225,5.71777474333483,-6.671502842124,-1.28673787397767
UMN4016_103,1.54286708593012,0.500243927267091,0.0317447569065992,4.40439036098858,9.79606980449507,-3.12961940790399,5.98063655249841,-4.82690466534608,-2.49463692988137
UMN4016_104,1.28617795338825,0.499500085501668,0.894526047326615,2.89343166774088,9.36238340793138,-3.55314746215795,-3.17008178295683,1.72124877587878,-8.8124122889814
UMN4016_105,1.65551262135583,0.500006765892331,0.962397118688702,3.17433557612639,5.63256582775242,-2.10454222449899,-10.2118204337524,6.03549370029133,-11.6965911449687
UMN4016_106,1.41283197801002,0.499917586594055,0.538466660840124,3.36190822818838,13.5336362144873,-3.8560820079024,-1.40528811424796,-4.47750991216792,-1.33126437045724
UMN4016_107,1.90057079270721,0.499807594310872,0.939087696694257,3.53097827243616,8.49735473486069,1.182602253039,-4.03483818224955,-0.590540405134151,-4.15068873608588
UMN4016_108,1.67434498302138,0.499346718514538,-0.0224378948939252,4.02414855502518,5.05926377499796,-3.17347234381576,-0.303976920001132,-5.87957616659707,3.8187564833002
UMN4016_109,1.92914901209808,0.499543775319033,0.973192825058434,2.98604182665175,9.4703953749735,-5.17893624891015,-2.65594694510627,0.925941450380644,-2.0677828176881
UMN4016_11,1.40255313668056,0.499657397730938,0.459669614530165,2.64212901664897,10.0297007710734,-7.11776582942488,8.05744193742574,-16.772869142328,-5.06295780773856
UMN4016_110,1.3353428406076,0.499097999387706,1.07736184350261,3.13784421872999,13.0585438398238,-5.86278905574041,-4.67530195375627,4.84393066913415,-7.4359540585543
UMN4016_111,1.32369673572177,0.499307700148118,0.895755992735818,3.24306623432365,8.68840811057754,-2.44608628654661,-1.0595920219112,-2.24642875729558,1.9266508673479
UMN4016_112,1.73981771660123,0.499901323009643,-0.00454080252467721,1.85764609682128,9.78450393216018,-2.16316776459882,5.19682472881652,4.57366987918499,3.10110385047008
UMN4016_113,1.28237193103943,0.499208635347983,0.0113376537720347,3.21205137014447,9.86870278706185,-4.42566872278748,-1.05337771982237,-5.78883025015346,-6.99706209446158
UMN4016_114,1.46556400944351,0.498995686755927,0.55275443483956,3.60731889465723,9.37543439077064,-6.24790459723003,-5.83492425421162,0.636324602062714,-5.52734777930012
UMN4016_117,1.41358710265825,0.499495955283232,0.587338007191823,3.57118696690523,7.26258809969453,-4.15445968949168,-2.50200592193117,2.78142249462384,-2.11409332898925
UMN4016_12,1.39188224182769,0.499589799389813,0.054550826493875,3.27355172786702,5.18008767935843,-2.45982088879512,2.89449555449646,-3.58290492292912,2.75603452492314
UMN4016_120,1.5090456866457,0.499781428254494,0.0603672504203736,2.71364918492062,12.5952242540755,-4.84150963356586,-2.96997302658912,-1.80134260932371,-16.5111412433285
UMN4016_122,1.56857433094001,0.500669961852329,-0.0144309878726986,2.25662578974984,8.77447981246969,-1.90207395681585,3.31954011654397,0.103825809242237,-0.324878079356055
UMN4016_125,1.81872558865819,0.499223389628189,-0.0183597786711283,3.8921325856359,7.34652989969864,-7.20167271507223,1.27947443723416,-0.594474340489864,6.43337273317352
UMN4016_126,1.71840994044641,0.503295242725729,1.00860663590819,3.28725272242206,7.28112419197909,0.535828548880171,2.84313440279053,-1.01183396749276,2.49373396171543
UMN4016_128,1.95835850917005,0.499664379545163,0.594615819782863,3.47179549213773,10.320066167799,1.5633473427743,2.37818404460708,-4.03099218738841,-0.288419599835135
UMN4016_129,1.17882271852248,0.49851997201908,1.06014118011726,2.09491016942258,8.73855655708632,-9.88925546850152,5.0152420076821,-2.64360591944055,6.23294039538482
UMN4016_131,1.61371259064333,0.50045161393438,0.996264821017615,3.54720887502487,8.74495763838969,-0.0217192479569883,1.72613625619646,0.616981455284448,-2.34810550066879
UMN4016_132,1.33759218582128,0.500100139338795,0.52582356748006,2.93307380052564,4.55695810425027,-3.23328554871684,3.19504640947164,-0.596000486863724,-1.54170674989237
UMN4016_133,2.11389031759285,0.500157797195369,1.00477033570867,3.88812054790635,10.7019083052921,-8.00375850660477,-2.1216640396191,1.3417752660908,-5.14823827488933
UMN4016_134,1.53937740199246,0.49973097143489,0.538790229251274,4.42442865165396,11.2536604394806,-2.86481355380823,3.89482771603917,-1.12558527766701,-5.41628896582154
UMN4016_14,1.52843473613607,0.50002929382992,1.03029532629338,2.65075330573793,8.85175498361683,1.68751669069458,-0.258708657000575,-0.641183331879335,-10.9702428178192
UMN4016_15,0.90961314700264,0.500225095233119,1.0265616199655,3.21505718360077,12.0073537785604,-2.59605706122193,-2.32634429592951,-0.165693609596346,-7.31076542046602
UMN4016_16,1.68004985742305,0.498996535043658,1.03423224404402,4.36793491470825,10.4454062823254,-3.64728770039015,4.39403016362415,-3.86245654194031,-3.80084934057263
UMN4016_17,1.49267604923547,0.500697309832738,1.03071554935534,2.3657713202058,11.1512960664002,-8.93012999110946,3.3658268814481,-3.25229212922366,-4.03312350061841
UMN4016_18,1.70511156034081,0.497807057555654,0.0777485645328283,4.01922363448723,8.5523572602524,-3.82856267616087,-3.2285843543003,5.09196541361571,-12.103314949334
UMN4016_19,1.63087194600048,0.50026628669974,0.479888882521624,3.21236370833151,10.5932236363499,-5.74338845190357,2.47017751975721,3.32894713145893,-8.99972793215647
UMN4016_2,1.59643492393777,0.49966225558837,0.0127397955125518,2.23155463990861,13.6008662601127,-6.66916497223972,-1.35548886431217,3.35496127372077,-8.99352286507973
UMN4016_21,1.68610493065744,0.50007068896978,1.01928354188729,3.49005446686528,10.1351045123331,-2.09922550128434,0.623619313536931,0.695144672639031,0.433062756854073
UMN4016_24,1.8202713805781,0.499496223977205,0.552907002886704,3.20892794482143,8.62176093088049,-6.63617948786389,-0.604057552378197,-0.168322538297509,0.237432631778125
